prayerId,cityId,cityNameAR,cityNameEN,month,day,date,fajr,sunrise,dhuhr,asr,maghrib,isha
13437,37,حقل البوري,bore_field,9,18,09-18,05:27:00,06:53:00,13:07:00,16:33:00,19:17:00,20:38:00
13438,37,حقل البوري,bore_field,9,19,09-19,05:28:00,06:54:00,13:07:00,16:32:00,19:16:00,20:37:00
13439,37,حقل البوري,bore_field,9,20,09-20,05:29:00,06:54:00,13:06:00,16:31:00,19:14:00,20:35:00
13440,37,حقل البوري,bore_field,9,21,09-21,05:30:00,06:55:00,13:06:00,16:30:00,19:13:00,20:34:00
13441,37,حقل البوري,bore_field,9,22,09-22,05:31:00,06:56:00,13:05:00,16:29:00,19:11:00,20:32:00
13442,37,حقل البوري,bore_field,9,23,09-23,05:31:00,06:56:00,13:05:00,16:28:00,19:10:00,20:31:00
13443,37,حقل البوري,bore_field,9,24,09-24,05:32:00,06:57:00,13:05:00,16:27:00,19:09:00,20:29:00
13444,37,حقل البوري,bore_field,9,25,09-25,05:33:00,06:58:00,13:04:00,16:26:00,19:07:00,20:28:00
13445,37,حقل البوري,bore_field,9,26,09-26,05:34:00,06:58:00,13:04:00,16:25:00,19:06:00,20:26:00
13446,37,حقل البوري,bore_field,9,27,09-27,05:34:00,06:59:00,13:04:00,16:24:00,19:04:00,20:25:00
13447,37,حقل البوري,bore_field,9,28,09-28,05:35:00,07:00:00,13:03:00,16:23:00,19:03:00,20:24:00
13448,37,حقل البوري,bore_field,9,29,09-29,05:36:00,07:00:00,13:03:00,16:23:00,19:02:00,20:22:00
13449,37,حقل البوري,bore_field,9,30,09-30,05:37:00,07:01:00,13:03:00,16:22:00,19:00:00,20:21:00
13450,37,حقل البوري,bore_field,10,1,10-01,05:37:00,07:02:00,13:02:00,16:21:00,18:59:00,20:19:00
13451,37,حقل البوري,bore_field,10,2,10-02,05:38:00,07:03:00,13:02:00,16:20:00,18:57:00,20:18:00
13452,37,حقل البوري,bore_field,10,3,10-03,05:39:00,07:03:00,13:02:00,16:19:00,18:56:00,20:17:00
13453,37,حقل البوري,bore_field,10,4,10-04,05:39:00,07:04:00,13:01:00,16:18:00,18:55:00,20:15:00
13454,37,حقل البوري,bore_field,10,5,10-05,05:40:00,07:05:00,13:01:00,16:17:00,18:53:00,20:14:00
13455,37,حقل البوري,bore_field,10,6,10-06,05:41:00,07:05:00,13:01:00,16:16:00,18:52:00,20:12:00
13456,37,حقل البوري,bore_field,10,7,10-07,05:42:00,07:06:00,13:00:00,16:15:00,18:51:00,20:11:00
13457,37,حقل البوري,bore_field,10,8,10-08,05:42:00,07:07:00,13:00:00,16:14:00,18:49:00,20:10:00
13458,37,حقل البوري,bore_field,10,9,10-09,05:43:00,07:08:00,13:00:00,16:13:00,18:48:00,20:09:00
13459,37,حقل البوري,bore_field,10,10,10-10,05:44:00,07:08:00,13:00:00,16:12:00,18:47:00,20:07:00
13460,37,حقل البوري,bore_field,10,11,10-11,05:45:00,07:09:00,12:59:00,16:11:00,18:45:00,20:06:00
13461,37,حقل البوري,bore_field,10,12,10-12,05:45:00,07:10:00,12:59:00,16:10:00,18:44:00,20:05:00
13462,37,حقل البوري,bore_field,10,13,10-13,05:46:00,07:11:00,12:59:00,16:09:00,18:43:00,20:03:00
13463,37,حقل البوري,bore_field,10,14,10-14,05:47:00,07:11:00,12:59:00,16:08:00,18:42:00,20:02:00
13464,37,حقل البوري,bore_field,10,15,10-15,05:48:00,07:12:00,12:58:00,16:07:00,18:40:00,20:01:00
13465,37,حقل البوري,bore_field,10,16,10-16,05:48:00,07:13:00,12:58:00,16:07:00,18:39:00,20:00:00
13466,37,حقل البوري,bore_field,10,17,10-17,05:49:00,07:14:00,12:58:00,16:06:00,18:38:00,19:59:00
13467,37,حقل البوري,bore_field,10,18,10-18,05:50:00,07:15:00,12:58:00,16:05:00,18:37:00,19:58:00
13468,37,حقل البوري,bore_field,10,19,10-19,05:50:00,07:16:00,12:57:00,16:04:00,18:35:00,19:56:00
13469,37,حقل البوري,bore_field,10,20,10-20,05:51:00,07:16:00,12:57:00,16:03:00,18:34:00,19:55:00
13470,37,حقل البوري,bore_field,10,21,10-21,05:52:00,07:17:00,12:57:00,16:02:00,18:33:00,19:54:00
13471,37,حقل البوري,bore_field,10,22,10-22,05:53:00,07:18:00,12:57:00,16:01:00,18:32:00,19:53:00
13472,37,حقل البوري,bore_field,10,23,10-23,05:54:00,07:19:00,12:57:00,16:00:00,18:31:00,19:52:00
13473,37,حقل البوري,bore_field,10,24,10-24,05:54:00,07:20:00,12:57:00,16:00:00,18:30:00,19:51:00
13474,37,حقل البوري,bore_field,10,25,10-25,05:55:00,07:21:00,12:57:00,15:59:00,18:29:00,19:50:00
13475,37,حقل البوري,bore_field,10,26,10-26,05:56:00,07:21:00,12:57:00,15:58:00,18:28:00,19:49:00
13476,37,حقل البوري,bore_field,10,27,10-27,05:57:00,07:22:00,12:56:00,15:57:00,18:27:00,19:48:00
13477,37,حقل البوري,bore_field,10,28,10-28,05:57:00,07:23:00,12:56:00,15:56:00,18:26:00,19:47:00
13478,37,حقل البوري,bore_field,10,29,10-29,05:58:00,07:24:00,12:56:00,15:56:00,18:25:00,19:47:00
13479,37,حقل البوري,bore_field,10,30,10-30,05:59:00,07:25:00,12:56:00,15:55:00,18:24:00,19:46:00
13480,37,حقل البوري,bore_field,10,31,10-31,06:00:00,07:26:00,12:56:00,15:54:00,18:23:00,19:45:00
13481,37,حقل البوري,bore_field,11,1,11-01,06:00:00,07:27:00,12:56:00,15:53:00,18:22:00,19:44:00
13482,37,حقل البوري,bore_field,11,2,11-02,06:01:00,07:28:00,12:56:00,15:53:00,18:21:00,19:43:00
13483,37,حقل البوري,bore_field,11,3,11-03,06:02:00,07:29:00,12:56:00,15:52:00,18:20:00,19:42:00
13484,37,حقل البوري,bore_field,11,4,11-04,06:03:00,07:30:00,12:56:00,15:51:00,18:19:00,19:42:00
13485,37,حقل البوري,bore_field,11,5,11-05,06:04:00,07:30:00,12:56:00,15:51:00,18:18:00,19:41:00
13486,37,حقل البوري,bore_field,11,6,11-06,06:04:00,07:31:00,12:56:00,15:50:00,18:17:00,19:40:00
13487,37,حقل البوري,bore_field,11,7,11-07,06:05:00,07:32:00,12:56:00,15:49:00,18:16:00,19:40:00
13488,37,حقل البوري,bore_field,11,8,11-08,06:06:00,07:33:00,12:56:00,15:49:00,18:16:00,19:39:00
13489,37,حقل البوري,bore_field,11,9,11-09,06:07:00,07:34:00,12:57:00,15:48:00,18:15:00,19:38:00
13490,37,حقل البوري,bore_field,11,10,11-10,06:08:00,07:35:00,12:57:00,15:48:00,18:14:00,19:38:00
13491,37,حقل البوري,bore_field,11,11,11-11,06:08:00,07:36:00,12:57:00,15:47:00,18:14:00,19:37:00
13492,37,حقل البوري,bore_field,11,12,11-12,06:09:00,07:37:00,12:57:00,15:47:00,18:13:00,19:37:00
13493,37,حقل البوري,bore_field,11,13,11-13,06:10:00,07:38:00,12:57:00,15:46:00,18:12:00,19:36:00
13494,37,حقل البوري,bore_field,11,14,11-14,06:11:00,07:39:00,12:57:00,15:46:00,18:12:00,19:36:00
13495,37,حقل البوري,bore_field,11,15,11-15,06:12:00,07:40:00,12:57:00,15:45:00,18:11:00,19:35:00
13496,37,حقل البوري,bore_field,11,16,11-16,06:13:00,07:41:00,12:58:00,15:45:00,18:10:00,19:35:00
13497,37,حقل البوري,bore_field,11,17,11-17,06:13:00,07:42:00,12:58:00,15:44:00,18:10:00,19:34:00
13498,37,حقل البوري,bore_field,11,18,11-18,06:14:00,07:43:00,12:58:00,15:44:00,18:09:00,19:34:00
13499,37,حقل البوري,bore_field,11,19,11-19,06:15:00,07:44:00,12:58:00,15:44:00,18:09:00,19:34:00
13500,37,حقل البوري,bore_field,11,20,11-20,06:16:00,07:45:00,12:59:00,15:43:00,18:08:00,19:33:00
13501,37,حقل البوري,bore_field,11,21,11-21,06:17:00,07:46:00,12:59:00,15:43:00,18:08:00,19:33:00
13502,37,حقل البوري,bore_field,11,22,11-22,06:17:00,07:47:00,12:59:00,15:43:00,18:08:00,19:33:00
13503,37,حقل البوري,bore_field,11,23,11-23,06:18:00,07:47:00,12:59:00,15:42:00,18:07:00,19:33:00
13504,37,حقل البوري,bore_field,11,24,11-24,06:19:00,07:48:00,13:00:00,15:42:00,18:07:00,19:32:00
13505,37,حقل البوري,bore_field,11,25,11-25,06:20:00,07:49:00,13:00:00,15:42:00,18:07:00,19:32:00
13506,37,حقل البوري,bore_field,11,26,11-26,06:21:00,07:50:00,13:00:00,15:42:00,18:06:00,19:32:00
13507,37,حقل البوري,bore_field,11,27,11-27,06:21:00,07:51:00,13:01:00,15:42:00,18:06:00,19:32:00
13508,37,حقل البوري,bore_field,11,28,11-28,06:22:00,07:52:00,13:01:00,15:42:00,18:06:00,19:32:00
13509,37,حقل البوري,bore_field,11,29,11-29,06:23:00,07:53:00,13:01:00,15:41:00,18:06:00,19:32:00
13510,37,حقل البوري,bore_field,11,30,11-30,06:24:00,07:54:00,13:02:00,15:41:00,18:05:00,19:32:00
13511,37,حقل البوري,bore_field,12,1,12-01,06:24:00,07:55:00,13:02:00,15:41:00,18:05:00,19:32:00
13512,37,حقل البوري,bore_field,12,2,12-02,06:25:00,07:56:00,13:02:00,15:41:00,18:05:00,19:32:00
13513,37,حقل البوري,bore_field,12,3,12-03,06:26:00,07:56:00,13:03:00,15:41:00,18:05:00,19:32:00
13514,37,حقل البوري,bore_field,12,4,12-04,06:27:00,07:57:00,13:03:00,15:41:00,18:05:00,19:32:00
13515,37,حقل البوري,bore_field,12,5,12-05,06:27:00,07:58:00,13:04:00,15:41:00,18:05:00,19:32:00
13516,37,حقل البوري,bore_field,12,6,12-06,06:28:00,07:59:00,13:04:00,15:41:00,18:05:00,19:32:00
13517,37,حقل البوري,bore_field,12,7,12-07,06:29:00,08:00:00,13:04:00,15:42:00,18:05:00,19:32:00
13518,37,حقل البوري,bore_field,12,8,12-08,06:29:00,08:00:00,13:05:00,15:42:00,18:05:00,19:32:00
13519,37,حقل البوري,bore_field,12,9,12-09,06:30:00,08:01:00,13:05:00,15:42:00,18:05:00,19:33:00
13520,37,حقل البوري,bore_field,12,10,12-10,06:31:00,08:02:00,13:06:00,15:42:00,18:06:00,19:33:00
13521,37,حقل البوري,bore_field,12,11,12-11,06:31:00,08:03:00,13:06:00,15:42:00,18:06:00,19:33:00
13522,37,حقل البوري,bore_field,12,12,12-12,06:32:00,08:03:00,13:07:00,15:42:00,18:06:00,19:33:00
13523,37,حقل البوري,bore_field,12,13,12-13,06:33:00,08:04:00,13:07:00,15:43:00,18:06:00,19:34:00
13524,37,حقل البوري,bore_field,12,14,12-14,06:33:00,08:05:00,13:08:00,15:43:00,18:06:00,19:34:00
13525,37,حقل البوري,bore_field,12,15,12-15,06:34:00,08:05:00,13:08:00,15:43:00,18:07:00,19:34:00
13526,37,حقل البوري,bore_field,12,16,12-16,06:35:00,08:06:00,13:09:00,15:44:00,18:07:00,19:35:00
13527,37,حقل البوري,bore_field,12,17,12-17,06:35:00,08:07:00,13:09:00,15:44:00,18:07:00,19:35:00
13528,37,حقل البوري,bore_field,12,18,12-18,06:36:00,08:07:00,13:09:00,15:44:00,18:08:00,19:35:00
13529,37,حقل البوري,bore_field,12,19,12-19,06:36:00,08:08:00,13:10:00,15:45:00,18:08:00,19:36:00
13530,37,حقل البوري,bore_field,12,20,12-20,06:37:00,08:08:00,13:10:00,15:45:00,18:09:00,19:36:00
13531,37,حقل البوري,bore_field,12,21,12-21,06:37:00,08:09:00,13:11:00,15:46:00,18:09:00,19:37:00
13532,37,حقل البوري,bore_field,12,22,12-22,06:38:00,08:09:00,13:11:00,15:46:00,18:10:00,19:37:00
13533,37,حقل البوري,bore_field,12,23,12-23,06:38:00,08:10:00,13:12:00,15:47:00,18:10:00,19:38:00
13534,37,حقل البوري,bore_field,12,24,12-24,06:39:00,08:10:00,13:12:00,15:47:00,18:11:00,19:38:00
13535,37,حقل البوري,bore_field,12,25,12-25,06:39:00,08:11:00,13:13:00,15:48:00,18:11:00,19:39:00
13536,37,حقل البوري,bore_field,12,26,12-26,06:39:00,08:11:00,13:13:00,15:48:00,18:12:00,19:39:00
13537,37,حقل البوري,bore_field,12,27,12-27,06:40:00,08:11:00,13:14:00,15:49:00,18:12:00,19:40:00
13538,37,حقل البوري,bore_field,12,28,12-28,06:40:00,08:12:00,13:14:00,15:50:00,18:13:00,19:40:00
13539,37,حقل البوري,bore_field,12,29,12-29,06:41:00,08:12:00,13:15:00,15:50:00,18:14:00,19:41:00
13540,37,حقل البوري,bore_field,12,30,12-30,06:41:00,08:12:00,13:15:00,15:51:00,18:14:00,19:42:00
13541,37,حقل البوري,bore_field,12,31,12-31,06:41:00,08:12:00,13:16:00,15:52:00,18:15:00,19:42:00
13542,38,طبقة,tbqa,1,1,01-01,06:34:00,08:02:00,13:13:00,15:57:00,18:19:00,19:43:00
13543,38,طبقة,tbqa,1,2,01-02,06:35:00,08:02:00,13:13:00,15:57:00,18:20:00,19:44:00
13544,38,طبقة,tbqa,1,3,01-03,06:35:00,08:02:00,13:14:00,15:58:00,18:21:00,19:44:00
13545,38,طبقة,tbqa,1,4,01-04,06:35:00,08:02:00,13:14:00,15:59:00,18:22:00,19:45:00
13546,38,طبقة,tbqa,1,5,01-05,06:35:00,08:02:00,13:14:00,16:00:00,18:22:00,19:46:00
13547,38,طبقة,tbqa,1,6,01-06,06:36:00,08:03:00,13:15:00,16:00:00,18:23:00,19:46:00
13548,38,طبقة,tbqa,1,7,01-07,06:36:00,08:03:00,13:15:00,16:01:00,18:24:00,19:47:00
13549,38,طبقة,tbqa,1,8,01-08,06:36:00,08:03:00,13:16:00,16:02:00,18:25:00,19:48:00
13550,38,طبقة,tbqa,1,9,01-09,06:36:00,08:03:00,13:16:00,16:02:00,18:25:00,19:48:00
13551,38,طبقة,tbqa,1,10,01-10,06:36:00,08:03:00,13:17:00,16:03:00,18:26:00,19:49:00
13552,38,طبقة,tbqa,1,11,01-11,06:36:00,08:03:00,13:17:00,16:04:00,18:27:00,19:50:00
13553,38,طبقة,tbqa,1,12,01-12,06:36:00,08:03:00,13:17:00,16:05:00,18:28:00,19:50:00
13554,38,طبقة,tbqa,1,13,01-13,06:36:00,08:03:00,13:18:00,16:06:00,18:29:00,19:51:00
13555,38,طبقة,tbqa,1,14,01-14,06:36:00,08:02:00,13:18:00,16:06:00,18:30:00,19:52:00
13556,38,طبقة,tbqa,1,15,01-15,06:36:00,08:02:00,13:19:00,16:07:00,18:30:00,19:53:00
13557,38,طبقة,tbqa,1,16,01-16,06:36:00,08:02:00,13:19:00,16:08:00,18:31:00,19:53:00
13558,38,طبقة,tbqa,1,17,01-17,06:36:00,08:02:00,13:19:00,16:09:00,18:32:00,19:54:00
13559,38,طبقة,tbqa,1,18,01-18,06:36:00,08:02:00,13:20:00,16:09:00,18:33:00,19:55:00
13560,38,طبقة,tbqa,1,19,01-19,06:36:00,08:01:00,13:20:00,16:10:00,18:34:00,19:56:00
13561,38,طبقة,tbqa,1,20,01-20,06:36:00,08:01:00,13:20:00,16:11:00,18:35:00,19:56:00
13562,38,طبقة,tbqa,1,21,01-21,06:36:00,08:01:00,13:20:00,16:12:00,18:36:00,19:57:00
13563,38,طبقة,tbqa,1,22,01-22,06:36:00,08:01:00,13:21:00,16:13:00,18:37:00,19:58:00
13564,38,طبقة,tbqa,1,23,01-23,06:35:00,08:00:00,13:21:00,16:13:00,18:38:00,19:59:00
13565,38,طبقة,tbqa,1,24,01-24,06:35:00,08:00:00,13:21:00,16:14:00,18:38:00,19:59:00
13566,38,طبقة,tbqa,1,25,01-25,06:35:00,07:59:00,13:22:00,16:15:00,18:39:00,20:00:00
13567,38,طبقة,tbqa,1,26,01-26,06:35:00,07:59:00,13:22:00,16:16:00,18:40:00,20:01:00
13568,38,طبقة,tbqa,1,27,01-27,06:34:00,07:59:00,13:22:00,16:16:00,18:41:00,20:02:00
13569,38,طبقة,tbqa,1,28,01-28,06:34:00,07:58:00,13:22:00,16:17:00,18:42:00,20:03:00
13570,38,طبقة,tbqa,1,29,01-29,06:34:00,07:58:00,13:22:00,16:18:00,18:43:00,20:03:00
13571,38,طبقة,tbqa,1,30,01-30,06:33:00,07:57:00,13:23:00,16:19:00,18:44:00,20:04:00
13572,38,طبقة,tbqa,1,31,01-31,06:33:00,07:56:00,13:23:00,16:20:00,18:45:00,20:05:00
13573,38,طبقة,tbqa,2,1,02-01,06:32:00,07:56:00,13:23:00,16:20:00,18:46:00,20:06:00
13574,38,طبقة,tbqa,2,2,02-02,06:32:00,07:55:00,13:23:00,16:21:00,18:46:00,20:06:00
13575,38,طبقة,tbqa,2,3,02-03,06:31:00,07:55:00,13:23:00,16:21:00,18:47:00,20:07:00
13576,38,طبقة,tbqa,2,4,02-04,06:31:00,07:54:00,13:23:00,16:22:00,18:48:00,20:08:00
13577,38,طبقة,tbqa,2,5,02-05,06:30:00,07:53:00,13:23:00,16:23:00,18:49:00,20:09:00
13578,38,طبقة,tbqa,2,6,02-06,06:30:00,07:53:00,13:23:00,16:24:00,18:50:00,20:09:00
13579,38,طبقة,tbqa,2,7,02-07,06:29:00,07:52:00,13:24:00,16:24:00,18:51:00,20:10:00
13580,38,طبقة,tbqa,2,8,02-08,06:28:00,07:51:00,13:24:00,16:25:00,18:52:00,20:11:00
13581,38,طبقة,tbqa,2,9,02-09,06:28:00,07:50:00,13:24:00,16:26:00,18:52:00,20:12:00
13582,38,طبقة,tbqa,2,10,02-10,06:27:00,07:50:00,13:24:00,16:26:00,18:53:00,20:12:00
13583,38,طبقة,tbqa,2,11,02-11,06:26:00,07:49:00,13:24:00,16:27:00,18:54:00,20:13:00
13584,38,طبقة,tbqa,2,12,02-12,06:26:00,07:48:00,13:24:00,16:27:00,18:55:00,20:14:00
13585,38,طبقة,tbqa,2,13,02-13,06:25:00,07:47:00,13:24:00,16:28:00,18:56:00,20:14:00
13586,38,طبقة,tbqa,2,14,02-14,06:24:00,07:46:00,13:24:00,16:29:00,18:57:00,20:15:00
13587,38,طبقة,tbqa,2,15,02-15,06:24:00,07:45:00,13:24:00,16:29:00,18:57:00,20:16:00
13588,38,طبقة,tbqa,2,16,02-16,06:23:00,07:44:00,13:24:00,16:30:00,18:58:00,20:17:00
13589,38,طبقة,tbqa,2,17,02-17,06:22:00,07:43:00,13:24:00,16:30:00,18:59:00,20:17:00
13590,38,طبقة,tbqa,2,18,02-18,06:21:00,07:43:00,13:23:00,16:31:00,19:00:00,20:18:00
13591,38,طبقة,tbqa,2,19,02-19,06:20:00,07:42:00,13:23:00,16:31:00,19:01:00,20:19:00
13592,38,طبقة,tbqa,2,20,02-20,06:19:00,07:41:00,13:23:00,16:32:00,19:01:00,20:19:00
13593,38,طبقة,tbqa,2,21,02-21,06:18:00,07:40:00,13:23:00,16:32:00,19:02:00,20:20:00
13594,38,طبقة,tbqa,2,22,02-22,06:17:00,07:39:00,13:23:00,16:33:00,19:03:00,20:21:00
13595,38,طبقة,tbqa,2,23,02-23,06:17:00,07:38:00,13:23:00,16:33:00,19:04:00,20:21:00
13596,38,طبقة,tbqa,2,24,02-24,06:16:00,07:37:00,13:23:00,16:34:00,19:04:00,20:22:00
13597,38,طبقة,tbqa,2,25,02-25,06:15:00,07:36:00,13:23:00,16:34:00,19:05:00,20:23:00
13598,38,طبقة,tbqa,2,26,02-26,06:14:00,07:35:00,13:22:00,16:34:00,19:06:00,20:23:00
13599,38,طبقة,tbqa,2,27,02-27,06:13:00,07:34:00,13:22:00,16:35:00,19:07:00,20:24:00
13600,38,طبقة,tbqa,2,28,02-28,06:12:00,07:33:00,13:22:00,16:35:00,19:07:00,20:25:00
13601,38,طبقة,tbqa,2,29,02-29,06:12:00,07:32:00,13:22:00,16:35:00,19:07:00,20:25:00
13602,38,طبقة,tbqa,3,1,03-01,06:10:00,07:31:00,13:22:00,16:36:00,19:08:00,20:25:00
13603,38,طبقة,tbqa,3,2,03-02,06:09:00,07:30:00,13:22:00,16:36:00,19:09:00,20:26:00
13604,38,طبقة,tbqa,3,3,03-03,06:08:00,07:29:00,13:22:00,16:36:00,19:09:00,20:27:00
13605,38,طبقة,tbqa,3,4,03-04,06:07:00,07:28:00,13:21:00,16:37:00,19:10:00,20:27:00
13606,38,طبقة,tbqa,3,5,03-05,06:06:00,07:27:00,13:21:00,16:37:00,19:11:00,20:28:00
13607,38,طبقة,tbqa,3,6,03-06,06:05:00,07:26:00,13:21:00,16:37:00,19:11:00,20:29:00
13608,38,طبقة,tbqa,3,7,03-07,06:04:00,07:24:00,13:21:00,16:37:00,19:12:00,20:29:00
13609,38,طبقة,tbqa,3,8,03-08,06:03:00,07:23:00,13:20:00,16:38:00,19:13:00,20:30:00
13610,38,طبقة,tbqa,3,9,03-09,06:01:00,07:22:00,13:20:00,16:38:00,19:13:00,20:31:00
13611,38,طبقة,tbqa,3,10,03-10,06:00:00,07:21:00,13:20:00,16:38:00,19:14:00,20:31:00
13612,38,طبقة,tbqa,3,11,03-11,05:59:00,07:20:00,13:20:00,16:38:00,19:15:00,20:32:00
13613,38,طبقة,tbqa,3,12,03-12,05:58:00,07:19:00,13:19:00,16:39:00,19:15:00,20:33:00
13614,38,طبقة,tbqa,3,13,03-13,05:57:00,07:17:00,13:19:00,16:39:00,19:16:00,20:33:00
13615,38,طبقة,tbqa,3,14,03-14,05:55:00,07:16:00,13:19:00,16:39:00,19:17:00,20:34:00
13616,38,طبقة,tbqa,3,15,03-15,05:54:00,07:15:00,13:18:00,16:39:00,19:17:00,20:35:00
13617,38,طبقة,tbqa,3,16,03-16,05:53:00,07:14:00,13:18:00,16:39:00,19:18:00,20:35:00
13618,38,طبقة,tbqa,3,17,03-17,05:52:00,07:13:00,13:18:00,16:40:00,19:19:00,20:36:00
13619,38,طبقة,tbqa,3,18,03-18,05:50:00,07:11:00,13:17:00,16:40:00,19:19:00,20:37:00
13620,38,طبقة,tbqa,3,19,03-19,05:49:00,07:10:00,13:17:00,16:40:00,19:20:00,20:37:00
13621,38,طبقة,tbqa,3,20,03-20,05:48:00,07:09:00,13:17:00,16:40:00,19:20:00,20:38:00
13622,38,طبقة,tbqa,3,21,03-21,05:46:00,07:08:00,13:16:00,16:40:00,19:21:00,20:39:00
13623,38,طبقة,tbqa,3,22,03-22,05:45:00,07:06:00,13:16:00,16:40:00,19:22:00,20:39:00
13624,38,طبقة,tbqa,3,23,03-23,05:44:00,07:05:00,13:16:00,16:40:00,19:22:00,20:40:00
13625,38,طبقة,tbqa,3,24,03-24,05:42:00,07:04:00,13:16:00,16:40:00,19:23:00,20:41:00
13626,38,طبقة,tbqa,3,25,03-25,05:41:00,07:03:00,13:15:00,16:40:00,19:23:00,20:41:00
13627,38,طبقة,tbqa,3,26,03-26,05:40:00,07:02:00,13:15:00,16:40:00,19:24:00,20:42:00
13628,38,طبقة,tbqa,3,27,03-27,05:38:00,07:00:00,13:15:00,16:40:00,19:25:00,20:43:00
13629,38,طبقة,tbqa,3,28,03-28,05:37:00,06:59:00,13:14:00,16:41:00,19:25:00,20:43:00
13630,38,طبقة,tbqa,3,29,03-29,05:36:00,06:58:00,13:14:00,16:41:00,19:26:00,20:44:00
13631,38,طبقة,tbqa,3,30,03-30,05:34:00,06:57:00,13:14:00,16:41:00,19:26:00,20:45:00
13632,38,طبقة,tbqa,3,31,03-31,05:33:00,06:55:00,13:13:00,16:41:00,19:27:00,20:46:00
13633,38,طبقة,tbqa,4,1,04-01,05:32:00,06:54:00,13:13:00,16:41:00,19:28:00,20:46:00
13634,38,طبقة,tbqa,4,2,04-02,05:30:00,06:53:00,13:13:00,16:41:00,19:28:00,20:47:00
13635,38,طبقة,tbqa,4,3,04-03,05:29:00,06:52:00,13:12:00,16:41:00,19:29:00,20:48:00
13636,38,طبقة,tbqa,4,4,04-04,05:28:00,06:51:00,13:12:00,16:41:00,19:29:00,20:49:00
13637,38,طبقة,tbqa,4,5,04-05,05:26:00,06:49:00,13:12:00,16:41:00,19:30:00,20:49:00
13638,38,طبقة,tbqa,4,6,04-06,05:25:00,06:48:00,13:11:00,16:41:00,19:31:00,20:50:00
13639,38,طبقة,tbqa,4,7,04-07,05:24:00,06:47:00,13:11:00,16:41:00,19:31:00,20:51:00
13640,38,طبقة,tbqa,4,8,04-08,05:22:00,06:46:00,13:11:00,16:41:00,19:32:00,20:52:00
13641,38,طبقة,tbqa,4,9,04-09,05:21:00,06:45:00,13:11:00,16:41:00,19:32:00,20:52:00
13642,38,طبقة,tbqa,4,10,04-10,05:19:00,06:44:00,13:10:00,16:40:00,19:33:00,20:53:00
13643,38,طبقة,tbqa,4,11,04-11,05:18:00,06:42:00,13:10:00,16:40:00,19:34:00,20:54:00
13644,38,طبقة,tbqa,4,12,04-12,05:17:00,06:41:00,13:10:00,16:40:00,19:34:00,20:55:00
13645,38,طبقة,tbqa,4,13,04-13,05:15:00,06:40:00,13:10:00,16:40:00,19:35:00,20:56:00
13646,38,طبقة,tbqa,4,14,04-14,05:14:00,06:39:00,13:09:00,16:40:00,19:36:00,20:56:00
13647,38,طبقة,tbqa,4,15,04-15,05:13:00,06:38:00,13:09:00,16:40:00,19:36:00,20:57:00
13648,38,طبقة,tbqa,4,16,04-16,05:12:00,06:37:00,13:09:00,16:40:00,19:37:00,20:58:00
13649,38,طبقة,tbqa,4,17,04-17,05:10:00,06:36:00,13:09:00,16:40:00,19:37:00,20:59:00
13650,38,طبقة,tbqa,4,18,04-18,05:09:00,06:34:00,13:08:00,16:40:00,19:38:00,21:00:00
13651,38,طبقة,tbqa,4,19,04-19,05:08:00,06:33:00,13:08:00,16:40:00,19:39:00,21:01:00
13652,38,طبقة,tbqa,4,20,04-20,05:06:00,06:32:00,13:08:00,16:40:00,19:39:00,21:01:00
13653,38,طبقة,tbqa,4,21,04-21,05:05:00,06:31:00,13:08:00,16:40:00,19:40:00,21:02:00
13654,38,طبقة,tbqa,4,22,04-22,05:04:00,06:30:00,13:07:00,16:40:00,19:41:00,21:03:00
13655,38,طبقة,tbqa,4,23,04-23,05:03:00,06:29:00,13:07:00,16:40:00,19:41:00,21:04:00
13656,38,طبقة,tbqa,4,24,04-24,05:01:00,06:28:00,13:07:00,16:40:00,19:42:00,21:05:00
13657,38,طبقة,tbqa,4,25,04-25,05:00:00,06:27:00,13:07:00,16:40:00,19:43:00,21:06:00
13658,38,طبقة,tbqa,4,26,04-26,04:59:00,06:26:00,13:07:00,16:40:00,19:43:00,21:07:00
13659,38,طبقة,tbqa,4,27,04-27,04:58:00,06:25:00,13:07:00,16:40:00,19:44:00,21:08:00
13660,38,طبقة,tbqa,4,28,04-28,04:56:00,06:24:00,13:06:00,16:40:00,19:45:00,21:09:00
13661,38,طبقة,tbqa,4,29,04-29,04:55:00,06:23:00,13:06:00,16:39:00,19:45:00,21:09:00
13662,38,طبقة,tbqa,4,30,04-30,04:54:00,06:22:00,13:06:00,16:39:00,19:46:00,21:10:00
13663,38,طبقة,tbqa,5,1,05-01,04:53:00,06:22:00,13:06:00,16:39:00,19:47:00,21:11:00
13664,38,طبقة,tbqa,5,2,05-02,04:52:00,06:21:00,13:06:00,16:39:00,19:47:00,21:12:00
13665,38,طبقة,tbqa,5,3,05-03,04:51:00,06:20:00,13:06:00,16:39:00,19:48:00,21:13:00
13666,38,طبقة,tbqa,5,4,05-04,04:50:00,06:19:00,13:06:00,16:39:00,19:49:00,21:14:00
13667,38,طبقة,tbqa,5,5,05-05,04:48:00,06:18:00,13:06:00,16:39:00,19:49:00,21:15:00
13668,38,طبقة,tbqa,5,6,05-06,04:47:00,06:17:00,13:06:00,16:39:00,19:50:00,21:16:00
